TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WCMT,WRHR,QMWT,MSGA,MSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WACC,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,VCST,VRWS,WADS4,VCMT1,VCMT2,RDPOS,CPS,DPM,GENLD
1880,28.07014084,247.8530121,247.9093628,247.9108276,247.5032501,248.0888519,579.7779541,579.2992554,1041.441406,1041.441406,0,0,0,0,8615.880859,0,13.84119129,110.4741898,20.22173119,1162.800781,225.528656,97.60527039,237.1704712,53.36594391,229083.8594,229269.1406,-0.100502536,-0.100476839,48.2483139,48.29191589,0,0,0,246.0682068,64.51036835,40.15880966,-1.841156006,-1.84262085,0,22.00524902,14.31138897,180.6061401,9.602973938,245.0639801,53.90774918,110.4741898,0,64.67834473,0,0,0,-14.94971275,0.891653717,2.302208662,-3.607999802,-15.36385059,1.542070508,1.569586635,270.994873,270.994873,270.994873,247.9093628,0,79.73976135,33.07500076,8846.304688,46.41611099,3.299999952,4.399999142,5009.037109,3.059663773,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78642.85938,0,60.04097748,60.04097748,0,1,1E-04,0
1885,27.91490936,247.4940186,247.5492249,247.5507202,247.1466675,247.7297058,579.7779541,579.2992554,1041.429199,1041.429199,0,0,0,0,8621.425781,0,13.78574181,109.9196472,20.10986519,1162.692993,225.0870209,97.39357758,237.1704712,53.32622147,229083.8594,229269.1406,-0.100621663,-0.100595929,48.24820328,48.29180527,0,0,0,245.711853,64.51036835,40.21425629,-1.837371826,-1.838867188,0,21.97846985,14.30811596,180.4596558,9.614124298,245.3063354,53.7789917,109.9196472,0,64.67747498,0,0,0,-14.96188164,0.894189775,2.302696228,-3.607999802,-15.37299538,1.54090476,1.568418264,270.6185913,270.6185913,270.6185913,247.5492249,0,79.73492432,33.07500076,8848.84082,46.52706909,3.299999952,4.399999142,5007.475586,3.059590578,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78638.09375,0,59.93384933,59.93384933,0,1,1E-04,0
1890,27.7610321,247.1358643,247.1900787,247.1915741,246.7907867,247.3712769,579.7779541,579.2992554,1041.416992,1041.416992,0,0,0,0,8627.013672,0,13.72986317,109.3702545,19.99897957,1162.585693,224.6456146,97.18135834,237.1704712,53.28536987,229083.8594,229269.1406,-0.100740552,-0.100714788,48.24808884,48.29169083,0,0,0,245.3586273,64.51036835,40.27013779,-1.831451416,-1.832946777,0,21.95169067,14.30484104,180.3131714,9.625214577,245.5537415,53.65024948,109.3702545,0,64.67661285,0,0,0,-14.97400475,0.896744788,2.303183079,-3.607999802,-15.38207722,1.539743066,1.567216754,270.2426758,270.2426758,270.2426758,247.1900787,0,79.73009491,33.07500076,8851.358398,46.63798904,3.299999952,4.399999142,5005.915039,3.059516668,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78633.32813,0,59.82671738,59.82671738,0,1,1E-04,0
1895,27.60833931,246.7789307,246.8322296,246.8337402,246.4360199,247.0139465,579.7779541,579.2992554,1041.404785,1041.404785,0,0,0,0,8632.641602,0,13.67358398,108.825325,19.88896179,1162.478516,224.2040863,96.96865082,237.1704712,53.2435379,229083.8594,229269.1406,-0.100859039,-0.100833245,48.24797821,48.2915802,0,0,0,245.0081635,64.51036835,40.32641602,-1.824066162,-1.825576782,0,21.9249115,14.30156708,180.166687,9.636239052,245.805603,53.52151489,108.825325,0,64.67575073,0,0,0,-14.98608303,0.899316013,2.303668976,-3.607999802,-15.39109707,1.538585305,1.565986395,269.8675537,269.8675537,269.8675537,246.8322296,0,79.72525787,33.07500076,8853.858398,46.74886322,3.299999952,4.399999142,5004.35498,3.059443474,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78628.5625,0,59.71958923,59.71958923,0,1,1E-04,0
1900,27.45674706,246.4234161,246.4759369,246.4774475,246.0825653,246.657959,579.7779541,579.2992554,1041.392578,1041.392578,0,0,0,0,8638.30957,0,13.61690426,108.284462,19.77973557,1162.371704,223.7621918,96.75544739,237.1704712,53.20103073,229083.8594,229269.1406,-0.100977056,-0.100951232,48.24786377,48.29146576,0,0,0,244.6602173,64.51036835,40.38309479,-1.815719604,-1.817230225,0,21.89813232,14.29829311,180.0202026,9.647204399,246.0605774,53.39277649,108.284462,0,64.67488861,0,0,0,-14.99811745,0.901901662,2.304153442,-3.607999802,-15.40006161,1.537431359,1.564736247,269.4936218,269.4936218,269.4936218,246.4759369,0,79.72042847,33.07500076,8856.339844,46.85970688,3.299999952,4.399999142,5002.795898,3.059370041,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78623.79688,0,59.61246109,59.61246109,0,1,1E-04,0
1905,27.30624199,246.0695496,246.1213379,246.1228485,245.7306976,246.3035431,579.7779541,579.2992554,1041.380371,1041.380371,0,0,0,0,8644.016602,0,13.55983448,107.7475891,19.67129517,1162.265015,223.3198853,96.54177094,237.1704712,53.15821075,229083.8594,229269.1406,-0.101094529,-0.101068683,48.24775314,48.29135513,0,0,0,244.3147736,64.51036835,40.44016647,-1.806564331,-1.808074951,0,21.87135315,14.29501915,179.8737183,9.658102989,246.3170013,53.2640419,107.7475891,0,64.67402649,0,0,0,-15.01010513,0.904499948,2.304636002,-3.607999802,-15.40896988,1.536281586,1.563476801,269.1211548,269.1211548,269.1211548,246.1213379,0,79.71555328,33.07500076,8858.801758,46.97051239,3.299999952,4.399999142,5001.23877,3.059296846,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78618.97656,0,59.50533295,59.50533295,0,1,1E-04,0
1910,27.15681458,245.7174225,245.7685699,245.7700806,245.3804932,245.9508057,579.7779541,579.2992554,1041.368164,1041.368164,0,0,0,0,8649.761719,0,13.50238323,107.2146606,19.56362915,1162.158447,222.8771667,96.32762146,237.1704712,53.11497116,229083.8594,229269.1406,-0.101211414,-0.10118553,48.2476387,48.29124069,0,0,0,243.971817,64.51036835,40.49761581,-1.79675293,-1.79826355,0,21.84457397,14.29174423,179.7272339,9.668945313,246.5753784,53.13530731,107.2146606,0,64.67316437,0,0,0,-15.02205086,0.907109976,2.305116653,-3.607999802,-15.4178257,1.535135388,1.562205076,268.7502441,268.7502441,268.7502441,245.7685699,0,79.71063995,33.07500076,8861.249023,47.08128357,3.299999952,4.399999142,4999.681641,3.059222937,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78614.13281,0,59.3982048,59.3982048,0,1,1E-04,0
1915,27.00845718,245.3671875,245.4177399,245.4192505,245.0321045,245.5998993,579.7779541,579.2992554,1041.355957,1041.355957,0,0,0,0,8655.545898,0,13.44454098,106.6856689,19.45673561,1162.052124,222.4340515,96.11300659,237.1704712,53.07148361,229083.8594,229269.1406,-0.101327688,-0.101301774,48.24752808,48.29115295,0,0,0,243.6313019,64.51036835,40.55545807,-1.786437988,-1.787948608,0,21.8177948,14.28847122,179.5807495,9.679722786,246.8349457,53.00657654,106.6856689,0,64.67230225,0,0,0,-15.03394985,0.909730077,2.305594921,-3.607999802,-15.42662525,1.533993244,1.560925961,268.381134,268.381134,268.381134,245.4177399,0,79.70572662,33.07500076,8863.676758,47.19201279,3.299999952,4.399999142,4998.125,3.059149742,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78609.28906,0,59.29107285,59.29107285,0,1,1E-04,0
1920,26.86116409,245.0189209,245.068924,245.0704346,244.6856232,245.2509308,579.7779541,579.2992554,1041.34375,1041.34375,0,0,0,0,8661.455078,0,13.38544941,106.1613159,19.35060692,1161.946045,221.9898987,95.89685822,237.1704712,53.02788544,229083.8594,229269.1406,-0.101443313,-0.10141737,48.24741364,48.29101563,0,0,0,243.2932281,64.51036835,40.61455154,-1.775695801,-1.777206421,0,21.79101563,14.28519726,179.4342651,9.690443039,247.0950317,52.87784958,106.1613159,0,64.6714325,0,0,0,-15.04580688,0.912359595,2.306070566,-3.607999802,-15.43537712,1.532854915,1.559643745,268.0139771,268.0139771,268.0139771,245.068924,0,79.70081329,33.07500076,8866.083984,47.3027153,3.299999952,4.399999142,4996.569824,3.059076309,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78604.44531,0,59.1839447,59.1839447,0,1,1E-04,0
1925,26.71494293,244.6727142,244.7222137,244.7237244,244.3411713,244.9039917,579.7779541,579.2992554,1041.331543,1041.331543,0,0,0,0,8667.671875,0,13.32328129,105.6437759,19.2452507,1161.84021,221.5429382,95.67696381,237.1704712,52.98419189,229083.8594,229269.1406,-0.101558246,-0.10153228,48.24730301,48.290905,0,0,0,242.9576111,64.51036835,40.67671967,-1.764602661,-1.766113281,0,21.76423645,14.28192234,179.2877808,9.701099396,247.3556213,52.74912643,105.6437759,0,64.67057037,0,0,0,-15.05761623,0.91499728,2.306543589,-3.607999802,-15.44407463,1.5317204,1.55835855,267.6488342,267.6488342,267.6488342,244.7222137,0,79.69590759,33.07500076,8868.478516,47.41336823,3.299999952,4.399999142,4995.015625,3.059003115,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78599.60156,0,59.07681656,59.07681656,0,1,1E-04,0
1930,26.56978798,244.3286285,244.377655,244.3791504,243.9987946,244.5591278,579.7779541,579.2992554,1041.319336,1041.319336,0,0,0,0,8674.19043,0,13.25809479,105.1330338,19.14066315,1161.734619,221.0931854,95.45337677,237.1704712,52.94049072,229083.8594,229269.1406,-0.101672478,-0.101646475,48.24718857,48.29081345,0,0,0,242.6244354,64.51036835,40.74190521,-1.753219604,-1.754714966,0,21.73745728,14.27864838,179.1412964,9.711698532,247.6162415,52.62040329,105.1330338,0,64.66970825,0,0,0,-15.06938267,0.917642355,2.307013988,-3.607999802,-15.45272541,1.530589581,1.557073236,267.2857666,267.2857666,267.2857666,244.377655,0,79.69099426,33.07500076,8870.854492,47.523983,3.299999952,4.399999142,4993.460938,3.05892992,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78594.75781,0,58.96968842,58.96968842,0,1,1E-04,0
1935,26.4256897,243.9867249,244.0353088,244.0367889,243.6585846,244.2164459,579.7779541,579.2992554,1041.307129,1041.307129,0,0,0,0,8681.000977,0,13.189991,104.6289063,19.03683662,1161.62915,220.6407776,95.22621918,237.1704712,52.89665222,229083.8594,229269.1406,-0.101785965,-0.10175994,48.24707794,48.29067993,0,0,0,242.2937012,64.51036835,40.810009,-1.741607666,-1.743087769,0,21.7106781,14.27537537,178.994812,9.722237587,247.8775482,52.49168777,104.6289063,0,64.66884613,0,0,0,-15.08110428,0.920294106,2.307481527,-3.607999802,-15.46132946,1.529462576,1.555783868,266.9248657,266.9248657,266.9248657,244.0353088,0,79.68608093,33.07500076,8873.213867,47.63456345,3.299999952,4.399999142,4991.908691,3.058856249,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78589.91406,0,58.86256027,58.86256027,0,1,1E-04,0
1940,26.28264809,243.6470184,243.6951904,243.6966705,243.3205261,243.875946,579.7779541,579.2992554,1041.294922,1041.294922,0,0,0,0,8688.094727,0,13.11905193,104.1312637,18.93377113,1161.523926,220.1858978,94.99559021,237.1704712,52.8529129,229083.8594,229269.1406,-0.10189873,-0.101872683,48.2469635,48.29056549,0,0,0,241.9653778,64.51036835,40.88094711,-1.729812622,-1.731292725,0,21.68389893,14.2721014,178.8483276,9.732719421,248.1384125,52.36297226,104.1312637,0,64.66798401,0,0,0,-15.09278202,0.922951877,2.307946205,-3.607999802,-15.46988297,1.528339505,1.55449748,266.5661926,266.5661926,266.5661926,243.6951904,0,79.6811676,33.07500076,8875.558594,47.74510956,3.299999952,4.399999142,4990.355469,3.058783054,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78585.07031,0,58.75542831,58.75542831,0,1,1E-04,0
1945,26.14065552,243.3095703,243.3573608,243.3588409,242.9846802,243.5376587,579.7779541,579.2992554,1041.282227,1041.282227,0,0,-0.003857848,0.003857848,8695.463867,0,13.04536152,103.6399078,18.83146095,1161.418945,219.7286377,94.76161194,237.1704712,52.80921173,229083.8594,229269.1406,-0.102010742,-0.101984657,48.24685287,48.29045486,0,0,0,241.6394653,64.51036835,40.95463943,-1.717895508,-1.71937561,0,21.65711975,14.26882648,178.7018433,9.743143082,248.3991547,52.23426056,103.6399078,0,64.66712189,0,0,0,-15.10441494,0.925614834,2.308408022,-3.607999802,-15.4783926,1.527220011,1.553212166,266.2097778,266.2097778,266.2097778,243.3573608,0,79.6762619,33.07500076,8877.884766,47.85561371,3.299999952,4.399999142,4988.804199,3.05870986,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78580.22656,0,58.64830017,58.64830017,0,1,1E-04,0
1950,25.99970436,242.974411,243.0218201,243.0233002,242.6510925,243.2016602,579.7779541,579.2992554,1041.268799,1041.268799,0,0,0,0,8703.097656,0,12.96902275,103.1546936,18.72990036,1161.314209,219.269165,94.52440643,237.1704712,52.76551819,229083.8594,229269.1406,-0.102121964,-0.102095842,48.24673843,48.29034042,0,0,0,241.3159485,64.51036835,41.03097534,-1.705871582,-1.707351685,0,21.63034058,14.26555347,178.5553589,9.753510475,248.6598969,52.10554886,103.1546936,0,64.66625214,0,0,0,-15.11600304,0.92828238,2.308866501,-3.607999802,-15.4868536,1.526104212,1.55192697,265.8556824,265.8556824,265.8556824,243.0218201,0,79.67134857,33.07500076,8880.194336,47.96609116,3.299999952,4.399999142,4987.25293,3.058636665,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78575.38281,0,58.54117203,58.54117203,0,1,1E-04,0
1955,25.85978889,242.6415253,242.6885681,242.6900482,242.3197784,242.8679504,579.7779541,579.2992554,1041.255371,1041.255371,0,0,0,0,8710.987305,0,12.89012718,102.6754837,18.62908745,1161.209595,218.8076019,94.28405762,237.1704712,52.72192001,229083.8594,229269.1406,-0.102232412,-0.102206267,48.24660492,48.29020691,0,0,0,240.9947968,64.51036835,41.10987473,-1.693771362,-1.695251465,0,21.6035614,14.26227951,178.4088745,9.763822556,248.9202118,51.97684097,102.6754837,0,64.66539001,0,0,0,-15.12754631,0.930954158,2.309322596,-3.607999802,-15.49526978,1.524992228,1.550644755,265.5039063,265.5039063,265.5039063,242.6885681,0,79.66636658,33.07500076,8882.490234,48.07652283,3.299999952,4.399999142,4985.703613,3.058563232,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78570.46094,0,58.43404388,58.43404388,0,1,1E-04,0
1960,25.7209053,242.3109283,242.3576202,242.3590851,241.9907227,242.5365295,579.7779541,579.2992554,1041.241943,1041.241943,0,0,0,0,8719.125,0,12.80875015,102.2021179,18.52901649,1161.105347,218.3441162,94.04067993,237.1704712,52.6784668,229083.8594,229269.1406,-0.102342092,-0.102315925,48.24649048,48.29009247,0,0,0,240.6760254,64.51036835,41.19124985,-1.681594849,-1.683059692,0,21.57678223,14.25900555,178.2623901,9.774079323,249.1798859,51.8481369,102.2021179,0,64.66452789,0,0,0,-15.13904572,0.933629751,2.309775114,-3.607999802,-15.50364017,1.52388382,1.549366713,265.1544495,265.1544495,265.1544495,242.3576202,0,79.66137695,33.07500076,8884.769531,48.18691635,3.299999952,4.399999142,4984.154785,3.058490038,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78565.53906,0,58.32691574,58.32691574,0,1,1E-04,0
1965,25.58304596,241.9826508,242.0290222,242.0304718,241.6639557,242.2073975,579.7779541,579.2992554,1041.228516,1041.228516,0,0,0,0,8727.50293,0,12.72496986,101.7344513,18.42968559,1161.001343,217.87883,93.79438782,237.1704712,52.63501358,229083.8594,229269.1406,-0.102451026,-0.102424823,48.24635696,48.28995895,0,0,0,240.3596039,64.51036835,41.27502823,-1.669418335,-1.67086792,0,21.55000305,14.25573063,178.1159058,9.784283638,249.4396057,51.71943665,101.7344513,0,64.66366577,0,0,0,-15.15050125,0.936308444,2.31022501,-3.607999802,-15.51196671,1.522778988,1.54808867,264.8073425,264.8073425,264.8073425,242.0290222,0,79.65638733,33.07500076,8887.03125,48.29727554,3.299999952,4.399999142,4982.606445,3.058417082,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78560.61719,0,58.21978378,58.21978378,0,1,1E-04,0
1970,25.44620705,241.6567078,241.7027283,241.7041626,241.3395386,241.8806,579.7779541,579.2992554,1041.215088,1041.215088,0,0,0,0,8736.111328,0,12.63888645,101.2723694,18.33108711,1160.897461,217.4117889,93.54525757,237.1704712,52.59163284,229083.8594,229269.1406,-0.102559157,-0.102532931,48.24624634,48.28984451,0,0,0,240.045517,64.51036835,41.3611145,-1.657211304,-1.65864563,0,21.52322388,14.25245762,177.9694214,9.794431686,249.6990204,51.5907402,101.2723694,0,64.66280365,0,0,0,-15.1619091,0.938989699,2.310671568,-3.607999802,-15.52024841,1.521677852,1.546812773,264.4625854,264.4625854,264.4625854,241.7027283,0,79.65139771,33.07500076,8889.279297,48.40759659,3.299999952,4.399999142,4981.059082,3.058343649,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78555.69531,0,58.11265564,58.11265564,0,1,1E-04,0
1975,25.31038094,241.3330688,241.3787842,241.3802185,241.017395,241.5561218,579.7779541,579.2992554,1041.20166,1041.20166,0,0,0,0,8744.943359,0,12.55056667,100.8157196,18.23321915,1160.793823,216.943222,93.29340363,237.1704712,52.54842758,229083.8594,229269.1406,-0.102666534,-0.102640286,48.24610901,48.289711,0,0,0,239.7337494,64.51036835,41.44943237,-1.64503479,-1.646469116,0,21.4964447,14.24918365,177.822937,9.804525375,249.9576416,51.46204758,100.8157196,0,64.66194153,0,0,0,-15.17327404,0.941673279,2.311115026,-3.607999802,-15.52848625,1.520580292,1.545542002,264.1202393,264.1202393,264.1202393,241.3787842,0,79.64640045,33.07500076,8891.513672,48.5178833,3.299999952,4.399999142,4979.513184,3.058270693,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78550.77344,0,58.0055275,58.0055275,0,1,1E-04,0
1980,25.17556,241.011734,241.0571289,241.0585632,240.6975555,241.2339325,579.7779541,579.2992554,1041.188232,1041.188232,0,0,0,0,8753.992188,0,12.46007824,100.3643799,18.13607788,1160.690552,216.4731903,93.03891754,237.1704712,52.5053978,229083.8594,229269.1406,-0.102773137,-0.102746859,48.24599838,48.28960037,0,0,0,239.4243011,64.51036835,41.53992081,-1.632827759,-1.634262085,0,21.46966553,14.24590969,177.6764526,9.814567566,250.2154694,51.33335495,100.3643799,0,64.66107941,0,0,0,-15.18459511,0.944358945,2.311555624,-3.607999802,-15.53668118,1.519486308,1.544276357,263.7802124,263.7802124,263.7802124,241.0571289,0,79.64141083,33.07500076,8893.731445,48.62812805,3.299999952,4.399999142,4977.966309,3.05819726,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78545.85156,0,57.89839935,57.89839935,0,1,1E-04,0
1985,25.04173851,240.692749,240.7378387,240.7392578,240.3800201,240.9141083,579.7779541,579.2992554,1041.174805,1041.174805,0,0,0,0,8763.24707,0,12.36752987,99.91822052,18.03965378,1160.587402,216.0018311,92.78189087,237.1704712,52.46232605,229083.8594,229269.1406,-0.102878958,-0.102852643,48.24586105,48.28948593,0,0,0,239.117157,64.51036835,41.63246918,-1.620681763,-1.62210083,0,21.44288635,14.24263477,177.5299683,9.82455349,250.473526,51.20466232,99.91822052,0,64.66020966,0,0,0,-15.19586945,0.947045803,2.311992884,-3.607999802,-15.54483128,1.518395901,1.543009639,263.4425659,263.4425659,263.4425659,240.7378387,0,79.6364212,33.07500076,8895.936523,48.73833466,3.299999952,4.399999142,4976.422852,3.058124304,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78540.92969,0,57.79127121,57.79127121,0,1,1E-04,0
1990,24.90889168,240.3760529,240.4208374,240.4222565,240.0647736,240.5965729,579.7779541,579.2992554,1041.161377,1041.161377,0,0,0,0,8768.981445,0,12.31018543,99.4447937,17.9439373,1160.484497,215.554718,92.56787872,237.1704712,52.41954422,229083.8594,229269.1406,-0.102984026,-0.102957681,48.24575043,48.28935242,0,0,0,238.8122406,64.51036835,41.68981552,-1.608596802,-1.610015869,0,21.41610718,14.23936176,177.3834839,9.83449173,250.7302704,51.07597351,99.4447937,0,64.65934753,0,0,0,-15.20710373,0.949733973,2.312427282,-3.607999802,-15.55294228,1.51730907,1.541751266,263.1073303,263.1073303,263.1073303,240.4208374,0,79.63143158,33.07500076,8898.126953,48.84851074,3.299999952,4.399999142,4974.876953,3.058051109,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78536.00781,0,57.68413925,57.68413925,0,1,1E-04,0
1995,24.77693558,240.0616302,240.1061249,240.1075439,239.7517853,240.281311,579.7779541,579.2992554,1041.147949,1041.147949,0,0,0,0,8772.358398,0,12.27641582,98.94306946,17.8488636,1160.381836,215.1316986,92.38266754,237.1704712,52.37689972,229083.8594,229269.1406,-0.103088312,-0.103061944,48.24563599,48.28923798,0,0,0,238.5093842,64.51036835,41.72358322,-1.596740723,-1.59815979,0,21.389328,14.2360878,177.2369995,9.844371796,250.9864197,50.94728851,98.94306946,0,64.65848541,0,0,0,-15.21829414,0.952423215,2.312858582,-3.607999802,-15.56101227,1.516225576,1.540497065,262.7744446,262.7744446,262.7744446,240.1061249,0,79.62644196,33.07500076,8900.299805,48.95864105,3.299999952,4.399999142,4973.334473,3.057978153,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78531.08594,0,57.57701111,57.57701111,0,1,1E-04,0
2000,24.64586258,239.7494507,239.7936554,239.7950592,239.4410248,239.968277,579.7779541,579.2992554,1041.134521,1041.134521,0,0,0,0,8776.015625,0,12.23984337,98.44734955,17.75442886,1160.279297,214.705368,92.19403076,237.1704712,52.33450317,229083.8594,229269.1406,-0.10319186,-0.103165478,48.24550247,48.28910446,0,0,0,238.2085571,64.51036835,41.76015472,-1.585098267,-1.586502075,0,21.36254883,14.23281288,177.0905151,9.854195595,251.2414551,50.81860733,98.44734955,0,64.65762329,0,0,0,-15.22944546,0.955113471,2.313286781,-3.607999802,-15.56904507,1.515145898,1.539250135,262.4438477,262.4438477,262.4438477,239.7936554,0,79.62145233,33.07500076,8902.458008,49.06874084,3.299999952,4.399999142,4971.791504,3.057905197,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78526.16406,0,57.46988297,57.46988297,0,1,1E-04,0
2005,24.51566887,239.4394684,239.4833832,239.484787,239.1324463,239.6574554,579.7779541,579.2992554,1041.121094,1041.121094,0,0,0,0,8779.944336,0,12.20055676,97.95742035,17.66062546,1160.17688,214.2758026,92.00208282,237.1704712,52.29224777,229083.8594,229269.1406,-0.103294693,-0.103268273,48.24538803,48.28899002,0,0,0,237.9097443,64.51036835,41.79944229,-1.573638916,-1.575042725,0,21.33576965,14.22953892,176.9440308,9.863963127,251.4959106,50.68993378,97.95742035,0,64.65676117,0,0,0,-15.24055862,0.957804561,2.31371212,-3.607999802,-15.57704258,1.514069557,1.538007259,262.1155701,262.1155701,262.1155701,239.4833832,0,79.61643982,33.07500076,8904.601563,49.17879486,3.299999952,4.399999142,4970.25,3.057832003,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78521.21094,0,57.36275482,57.36275482,0,1,1E-04,0
2010,24.38635254,239.1316376,239.1752777,239.1766663,238.8260193,239.3488007,579.7779541,579.2992554,1041.107666,1041.107666,0,0,0,0,8784.136719,0,12.15863323,97.47322083,17.56745529,1160.074707,213.8431091,91.80690765,237.1704712,52.25016785,229083.8594,229269.1406,-0.103396781,-0.103370339,48.24525452,48.28885651,0,0,0,237.6129456,64.51036835,41.84136581,-1.562332153,-1.563720703,0,21.30899048,14.22626591,176.7975464,9.873673439,251.7495728,50.56125641,97.47322083,0,64.65589905,0,0,0,-15.25163364,0.960496664,2.314134598,-3.607999802,-15.58500195,1.512996554,1.536769629,261.7894897,261.7894897,261.7894897,239.1752777,0,79.61136627,33.07500076,8906.730469,49.28881836,3.299999952,4.399999142,4968.709473,3.057759047,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78516.21094,0,57.25562668,57.25562668,0,1,1E-04,0
2015,24.25790977,238.8259583,238.8693237,238.8707123,238.5217285,239.0422821,579.7779541,579.2992554,1041.094238,1041.094238,0,0,0,0,8788.583984,0,12.11416054,96.99458313,17.47491264,1159.972656,213.4073334,91.60861969,237.1704712,52.20833206,229083.8594,229269.1406,-0.103498168,-0.103471704,48.24514389,48.28874207,0,0,0,237.3181458,64.51036835,41.88584137,-1.551177979,-1.552566528,0,21.2822113,14.22299194,176.651062,9.883329391,252.0021362,50.43257904,96.99458313,0,64.6550293,0,0,0,-15.26266575,0.963189423,2.314553976,-3.607999802,-15.59292316,1.511927128,1.53553915,261.4656677,261.4656677,261.4656677,238.8693237,0,79.60630035,33.07500076,8908.842773,49.39880371,3.299999952,4.399999142,4967.169434,3.05768609,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78511.21094,0,57.14849472,57.14849472,0,1,1E-04,0
2020,24.13033867,238.5223846,238.565506,238.566864,238.2195282,238.7378845,579.7779541,579.2992554,1041.080811,1041.080811,0,0,0,0,8793.280273,0,12.06719685,96.52140808,17.38299942,1159.87085,212.9685974,91.40729523,237.1704712,52.16667175,229083.8594,229269.1406,-0.103598841,-0.103572354,48.24500656,48.28860855,0,0,0,237.0253601,64.51036835,41.93280411,-1.540145874,-1.541503906,0,21.25543213,14.21971703,176.5045776,9.892931938,252.2539063,50.30391312,96.52140808,0,64.65416718,0,0,0,-15.27365875,0.965882719,2.314970732,-3.607999802,-15.60080528,1.510861039,1.534313917,261.144043,261.144043,261.144043,238.565506,0,79.60122681,33.07500076,8910.943359,49.50874329,3.299999952,4.399999142,4965.629883,3.057613134,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78506.21094,0,57.04136658,57.04136658,0,1,1E-04,0
2025,24.00363731,238.2209167,238.2637634,238.2651215,237.9194336,238.4355927,579.7779541,579.2992554,1041.067383,1041.067383,0,0,0,0,8798.216797,0,12.0178318,96.05356598,17.29171181,1159.769165,212.5269318,91.20302582,237.1704712,52.12519073,229083.8594,229269.1406,-0.10369882,-0.103672296,48.24489594,48.28849792,0,0,0,236.7345581,64.51036835,41.98216629,-1.529205322,-1.530563354,0,21.22865295,14.21644306,176.3580933,9.902482033,252.5049133,50.17524719,96.05356598,0,64.65330505,0,0,0,-15.2846117,0.968576372,2.315384626,-3.607999802,-15.60865021,1.509798408,1.53309381,260.824585,260.824585,260.824585,238.2637634,0,79.59616089,33.07500076,8913.024414,49.6186676,3.299999952,4.399999142,4964.09082,3.05753994,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78501.21094,0,56.93423843,56.93423843,0,1,1E-04,0
